habitat_id;habitat_code;habitat_priority;habitat_np;habitat_cover;habitat_caves;habitat_data_quality;habitat_representativity;habitat_relative_surface;habitat_conservation;habitat_global;site_code;habitat_cover_ha;year;id_reporte
11582;9320;0;0;;;;A;C;B;B;ES5310090;191.474;2023;135
11558;8210;0;0;;;;A;C;A;A;ES5310090;6.511;2023;135
11538;6220;0;0;;;;A;C;B;A;ES5310090;55.246;2023;135
11552;7220;0;0;;;;B;C;C;C;ES5310090;0.004;2023;135
11584;9340;0;0;;;;B;C;A;B;ES5310091;92.209;2023;135
11529;5330;0;0;;;;C;C;B;C;ES5310091;1.764;2023;135
11582;9320;0;0;;;;B;C;A;A;ES5310091;182.439;2023;135
11552;7220;0;0;;;;A;C;B;B;ES5310092;0.006;2023;135
11584;9340;0;0;;;;B;C;B;B;ES5310092;3.561;2023;135
11582;9320;0;0;;;;C;C;B;C;ES5310092;1295.109;2023;135
11529;5330;0;0;;;;B;C;A;B;ES5310092;760.031;2023;135
11558;8210;0;0;;;;A;C;A;A;ES5310092;3.561;2023;135
11558;8210;0;0;;;;B;C;B;B;ES5310093;3.171;2023;135
11582;9320;0;0;;;;B;C;B;B;ES5310093;75.728;2023;135
11474;1240;0;0;;;;C;C;A;B;ES5310093;0.166;2023;135
11529;5330;0;0;;;;A;C;B;B;ES5310093;90.459;2023;135
11469;1170;0;0;;;;;C;;;ES5310094;22.369;2023;135
11464;1120;0;0;;;;B;C;B;B;ES5310094;20.722;2023;135
11531;5430;0;0;;;;B;C;C;B;ES5310095;0.896;2023;135
11529;5330;0;0;;;;A;C;C;A;ES5310095;24.698;2023;135
11493;2250;0;0;;;;A;C;C;A;ES5310095;4.2;2023;135
11482;1510;0;0;;;;C;C;B;C;ES5310095;0.005;2023;135
11476;1310;0;0;;;;C;C;B;C;ES5310095;0.57;2023;135
11469;1170;0;0;;;;;C;;;ES5310096;38.502;2023;135
11479;1410;0;0;;;;B;C;B;C;ES5310096;0.005;2023;135
11531;5430;0;0;;;;B;C;C;B;ES5310096;0.053;2023;135
11538;6220;0;0;;;;A;C;B;A;ES5310096;50.232;2023;135
11474;1240;0;0;;;;A;C;B;B;ES5310096;18.376;2023;135
11529;5330;0;0;;;;B;C;C;B;ES5310096;40.175;2023;135
11464;1120;0;0;;;;A;C;A;A;ES5310096;193.925;2023;135
11493;2250;0;0;;;;A;C;C;A;ES5310096;0.053;2023;135
11484;2110;0;0;;;;B;C;C;B;ES5310096;0.458;2023;135
11494;2260;0;0;;;;A;C;C;A;ES5310096;9.215;2023;135
11469;1170;0;0;;;;;C;;;ES5310097;50.339;2023;135
11463;1110;0;0;;;;;C;;;ES5310097;13.997;2023;135
11464;1120;0;0;;;;A;C;B;A;ES5310097;1057.634;2023;135
11552;7220;0;0;;;;C;C;B;C;ES5310098;0.012;2023;135
11479;1410;0;0;;;;C;C;B;C;ES5310098;5.879;2023;135
11582;9320;0;0;;;;A;C;A;A;ES5310098;391.528;2023;135
11484;2110;0;0;;;;A;C;C;A;ES5310098;0.024;2023;135
11538;6220;0;0;;;;A;C;B;A;ES5310098;12.346;2023;135
11531;5430;0;0;;;;B;C;C;B;ES5310098;4.056;2023;135
11471;1210;0;0;;;;A;C;C;B;ES5310098;5.879;2023;135
11474;1240;0;0;;;;A;C;B;A;ES5310098;13.169;2023;135
11463;1110;0;0;;;;;C;;;ES5310099;1.019;2023;135
11469;1170;0;0;;;;;C;;;ES5310099;5.363;2023;135
11468;1160;0;0;;;;A;C;C;A;ES5310099;48.454;2023;135
11464;1120;0;0;;;;B;C;B;B;ES5310099;27.256;2023;135
11474;1240;0;0;;;;A;C;B;A;ES5310100;1.432;2023;135
11531;5430;0;0;;;;A;C;B;A;ES5310100;1.528;2023;135
11529;5330;0;0;;;;A;C;B;B;ES5310101;4.233;2023;135
11558;8210;0;0;;;;A;C;A;A;ES5310101;0.611;2023;135
11582;9320;0;0;;;;A;C;C;A;ES5310101;666.673;2023;135
11520;4090;0;0;;;;B;C;B;B;ES5310101;0.059;2023;135
11584;9340;0;0;;;;A;C;B;A;ES5310101;43.269;2023;135
11591;9540;0;0;;;G;B;C;B;B;ES5310102;286.95;2023;135
11582;9320;0;0;;;G;A;C;B;A;ES5310102;12.41;2023;135
11529;5330;0;0;;;G;B;C;B;B;ES5310102;509.97;2023;135
11464;1120;0;0;;;;A;C;A;A;ES5310103;70.012;2023;135
11469;1170;0;0;;;;;C;;;ES5310103;3.615;2023;135
11463;1110;0;0;;;;;C;;;ES5310104;5.985;2023;135
11464;1120;0;0;;;;A;C;B;A;ES5310104;766.299;2023;135
11469;1170;0;0;;;;;C;;;ES5310104;119.756;2023;135
11479;1410;0;0;;;;B;C;B;B;ES5310105;0.117;2023;135
11471;1210;0;0;;;;B;C;C;C;ES5310105;14.638;2023;135
11529;5330;0;0;;;;A;C;B;A;ES5310105;931.27;2023;135
11552;7220;0;0;;;;A;C;B;B;ES5310105;14.638;2023;135
11581;92D0;0;0;;;;A;C;B;A;ES5310105;14.638;2023;135
11558;8210;0;0;;;;A;C;B;A;ES5310105;7.319;2023;135
11464;1120;0;0;;;;A;C;B;A;ES5310105;54.893;2023;135
11474;1240;0;0;;;;A;C;B;A;ES5310105;9.808;2023;135
11480;1420;0;0;;;;A;C;A;A;ES5310105;5.27;2023;135
11469;1170;0;0;;;;;C;;;ES5310105;39.675;2023;135
11543;6430;0;0;;;;B;C;B;B;ES5310105;14.638;2023;135
11538;6220;0;0;;;;A;C;B;A;ES5310105;72.897;2023;135
11469;1170;0;0;;;;;C;;;ES5310106;21.351;2023;135
11464;1120;0;0;;;;A;C;A;A;ES5310106;48.096;2023;135
11469;1170;0;0;;;;;C;;;ES5310107;72.758;2023;135
11464;1120;0;0;;;;A;C;A;A;ES5310107;345.144;2023;135
11463;1110;0;0;;;;;C;;;ES5310107;2.312;2023;135
11464;1120;0;0;;;G;A;C;B;A;ES5310108;203.104;2023;135
11464;1120;0;0;;;;A;C;C;B;ES5310109;125.792;2023;135
11469;1170;0;0;;;;;C;;;ES5310109;42.005;2023;135
11463;1110;0;0;;;;;C;;;ES5310109;5.604;2023;135
11469;1170;0;0;;;;;C;;;ES5310110;64.158;2023;135
11463;1110;0;0;;;;;C;;;ES5310110;26.532;2023;135
11464;1120;0;0;;;;A;C;B;A;ES5310110;652.582;2023;135
11463;1110;0;0;;;;;C;;;ES5310111;20.246;2023;135
11469;1170;0;0;;;;;C;;;ES5310111;201.485;2023;135
11464;1120;0;0;;;;A;C;C;A;ES5310111;877.78;2023;135
11492;2240;0;0;;;;A;A;B;A;ES5310112;424.169;2023;135
11529;5330;0;0;;;;A;C;B;A;ES5310112;749.622;2023;135
11474;1240;0;0;;;;A;C;B;A;ES5310112;7.519;2023;135
11469;1170;0;0;;;;;C;;;ES5310112;128.692;2023;135
11464;1120;0;0;;;;A;C;B;A;ES5310112;314.271;2023;135
11543;6430;0;0;;;;C;C;B;B;ES5310112;0.443;2023;135
11489;2190;0;0;;;;C;B;B;B;ES5310112;57.841;2023;135
11489;2190;0;0;;;;D;B;B;B;ES5310113;31.192;2023;135
11492;2240;0;0;;;;C;A;B;B;ES5310113;93.575;2023;135
11503;3170;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11494;2260;0;0;;;;C;C;B;B;ES5310113;31.192;2023;135
11479;1410;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11484;2110;0;0;;;;B;B;A;A;ES5310113;31.192;2023;135
11467;1150;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11482;1510;0;0;;;;C;C;B;B;ES5310113;31.192;2023;135
11558;8210;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11515;4030;0;0;;;;A;C;A;A;ES5310113;467.874;2023;135
11485;2120;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11477;1320;0;0;;;;A;C;A;A;ES5310113;31.192;2023;135
11474;1240;0;0;;;;B;B;A;A;ES5310113;62.383;2023;135
11501;3150;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11531;5430;0;0;;;;C;B;A;A;ES5310113;49.907;2023;135
11584;9340;0;0;;;;C;C;A;A;ES5310113;31.192;2023;135
11503;3170;0;0;;;;C;C;B;C;ES5310114;0.027;2023;135
11503;3170;0;0;;;;C;C;C;C;ES5310115;0.18;2023;135
11538;6220;0;0;;;;C;C;B;B;ES5310115;4.5;2023;135
11584;9340;0;0;;;;D;C;;;ES5310116;0.55;2023;135
11538;6220;0;0;;;;C;C;A;A;ES5310116;0.11;2023;135
11503;3170;0;0;;;;C;C;B;B;ES5310116;0.011;2023;135
11503;3170;0;0;;;;C;C;A;A;ES5310117;0.05;2023;135
11515;4030;0;0;;;;D;C;;;ES5310117;0.625;2023;135
11503;3170;0;0;;;;A;C;A;A;ES5310118;0.965;2023;135
11584;9340;0;0;;;;D;C;;;ES5310118;1.93;2023;135
11582;9320;0;0;;;;D;C;;;ES5310118;1.93;2023;135
11498;3120;0;0;;;;A;C;A;B;ES5310119;0.443;2023;135
11515;4030;0;0;;;;C;C;A;A;ES5310119;4.43;2023;135
11584;9340;0;0;;;;C;C;A;B;ES5310119;31.01;2023;135
11503;3170;0;0;;;;A;C;A;A;ES5310119;0.443;2023;135
11559;8220;0;0;;;;D;C;;;ES5310119;1.772;2023;135
11538;6220;0;0;;;;B;C;B;B;ES5310120;17.8;2023;135
11582;9320;0;0;;;;C;C;B;B;ES5310120;8.9;2023;135
11503;3170;0;0;;;;A;C;B;B;ES5310120;0.89;2023;135
11500;3140;0;0;;;;A;C;B;B;ES5310120;0.89;2023;135
11584;9340;0;0;;;;C;C;B;B;ES5310120;8.9;2023;135
11584;9340;0;0;;;;C;C;B;B;ES5310121;11.25;2023;135
11503;3170;0;0;;;;C;C;A;A;ES5310121;0.15;2023;135
11559;8220;0;0;;;;C;C;A;A;ES5310121;2.25;2023;135
11498;3120;0;0;;;;C;C;A;A;ES5310121;0.75;2023;135
11515;4030;0;0;;;;D;C;;;ES5310121;0.6;2023;135
11538;6220;0;0;;;;B;C;B;B;ES5310122;0.648;2023;135
11503;3170;0;0;;;;A;C;A;A;ES5310122;0.162;2023;135
11582;9320;0;0;;;;D;C;;;ES5310122;0.324;2023;135
11498;3120;0;0;;;;A;C;A;A;ES5310122;0.648;2023;135
11500;3140;0;0;;;;C;C;B;B;ES5310123;0.056;2023;135
11503;3170;0;0;;;;B;C;B;B;ES5310123;0.56;2023;135
11524;5210;0;0;;;;B;C;B;B;ES5310123;1.12;2023;135
11500;3140;0;0;;;;C;C;B;B;ES5310124;0.008;2023;135
11503;3170;0;0;;;;B;C;B;B;ES5310124;0.04;2023;135
11524;5210;0;0;;;;B;C;B;B;ES5310124;0.04;2023;135
11538;6220;0;0;;;;C;C;A;A;ES5310124;0.16;2023;135
11543;6430;0;0;;;M;B;C;A;A;ES5310125;64.3;2023;135
11529;5330;0;0;;;M;C;C;A;A;ES5310125;27.71;2023;135
11494;2260;0;0;;;M;B;C;A;A;ES5310125;6.32;2023;135
11490;2210;0;0;;;M;C;C;C;C;ES5310125;0.54;2023;135
11501;3150;0;0;;;M;A;C;B;A;ES5310125;0.41;2023;135
11485;2120;0;0;;;;C;C;A;A;ES5310125;0.81;2023;135
11479;1410;0;0;;;M;A;C;A;A;ES5310125;81.63;2023;135
11582;9320;0;0;;;;B;C;B;B;ES5310125;7.09;2023;135
11579;92A0;0;0;;;;C;C;B;B;ES5310125;8.22;2023;135
11467;1150;0;0;;;M;C;C;B;B;ES5310125;311.1;2023;135
11484;2110;0;0;;;;B;B;B;B;ES5310125;0.6;2023;135
11482;1510;0;0;;;M;C;C;A;A;ES5310125;3.26;2023;135
11489;2190;0;0;;;;D;;;;ES5310125;2.47;2023;135
11572;91B0;0;0;;;;A;C;A;A;ES5310125;;2023;135
11491;2230;0;0;;;;B;C;A;A;ES5310125;0.17;2023;135
11493;2250;0;0;;;M;C;C;A;A;ES5310125;36.71;2023;135
11476;1310;0;0;;;M;A;C;A;A;ES5310125;9.56;2023;135
11581;92D0;0;0;;;M;C;C;B;B;ES5310125;37.25;2023;135
11480;1420;0;0;;;M;B;C;A;A;ES5310125;69.03;2023;135
11551;7210;0;0;;;M;B;A;B;B;ES5310125;1144.56;2023;135
11538;6220;0;0;;;M;B;C;B;B;ES5310125;19.86;2023;135
11542;6420;0;0;;;M;C;C;B;C;ES5310126;1.79;2023;135
11498;3120;0;0;;;M;C;C;B;C;ES5310126;0.003;2023;135
11503;3170;0;0;;;M;C;C;B;C;ES5310126;0.003;2023;135
11584;9340;0;0;;;M;C;C;B;C;ES5310126;0.71;2023;135
11582;9320;0;0;;;M;C;C;B;C;ES5310126;5.38;2023;135
11529;5330;0;0;;;M;C;C;B;C;ES5310126;7.17;2023;135
11538;6220;0;0;;;M;C;C;B;C;ES5310126;0.03;2023;135
11512;3290;0;0;;;M;C;C;B;C;ES5310126;0.03;2023;135
11479;1410;0;0;;;;C;C;B;B;ES5310127;83.802;2023;135
11528;5320;0;0;;;;C;A;A;A;ES5310127;83.802;2023;135
11526;5230;0;0;;;;A;B;A;A;ES5310127;83.802;2023;135
11538;6220;0;0;;;;B;C;B;B;ES5310127;167.605;2023;135
11500;3140;0;0;;;;C;C;B;B;ES5310127;83.802;2023;135
11543;6430;0;0;;;;C;C;A;A;ES5310127;83.802;2023;135
11558;8210;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11581;92D0;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11467;1150;0;0;;;;C;C;A;A;ES5310127;83.802;2023;135
11474;1240;0;0;;;;C;B;A;A;ES5310127;83.802;2023;135
11559;8220;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11584;9340;0;0;;;;C;C;A;A;ES5310127;83.802;2023;135
11552;7220;0;0;;;;A;B;A;A;ES5310127;83.802;2023;135
11572;91B0;0;0;;;;C;C;B;B;ES5310127;83.802;2023;135
11520;4090;0;0;;;;B;C;A;A;ES5310127;335.209;2023;135
11582;9320;0;0;;;;B;C;B;B;ES5310127;723.214;2023;135
11562;8310;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11531;5430;0;0;;;;C;C;B;B;ES5310127;0.335;2023;135
11521;5110;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11476;1310;0;0;;;;B;C;A;A;ES5310127;83.802;2023;135
11542;6420;0;0;;;;C;C;A;A;ES5310127;83.802;2023;135
11529;5330;0;0;;;;A;C;A;A;ES5310127;5111.94;2023;135
11552;7220;0;0;;;;C;B;A;A;ES5310128;70.799;2023;135
11582;9320;0;0;;;;A;C;B;A;ES5310128;328.506;2023;135
11469;1170;0;0;;;;;C;;;ES5310128;338.5;2023;135
11531;5430;0;0;;;;C;C;A;A;ES5310128;1.841;2023;135
11464;1120;0;0;;;;B;C;A;A;ES5310128;1279.334;2023;135
11503;3170;0;0;;;;C;C;A;A;ES5310128;70.799;2023;135
11467;1150;0;0;;;;C;C;A;A;ES5310128;70.799;2023;135
11474;1240;0;0;;;;C;B;A;A;ES5310128;70.799;2023;135
11463;1110;0;0;;;;;C;;;ES5310128;44.486;2023;135
11480;1420;0;0;;;;C;C;A;A;ES5310128;70.799;2023;135
11538;6220;0;0;;;;C;C;A;A;ES5310128;891.357;2023;135
11529;5330;0;0;;;;C;C;B;B;ES5310128;70.799;2023;135
11481;1430;0;0;;;;B;C;A;A;ES5310128;70.799;2023;135
11558;8210;0;0;;;;C;C;A;A;ES5310128;70.799;2023;135
11500;3140;0;0;;;;C;C;A;A;ES5310128;70.799;2023;135
11482;1510;0;0;;;;C;C;B;B;ES5310128;70.799;2023;135
11479;1410;0;0;1.0;;M;B;C;A;B;ES6110001;0.653;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110001;0.415;2023;135
11551;7210;0;0;1.0;;M;B;C;C;B;ES6110001;7.317;2023;135
11467;1150;0;0;0.0;;M;B;C;A;B;ES6110001;46.983;2023;135
11481;1430;0;0;0.0;;M;C;C;A;C;ES6110001;0.653;2023;135
11491;2230;0;0;0.0;;M;C;C;A;B;ES6110001;0.013;2023;135
11500;3140;0;0;1.0;;M;C;C;B;C;ES6110001;29.245;2023;135
11490;2210;0;0;0.0;;M;C;C;A;C;ES6110001;0.023;2023;135
11494;2260;0;0;0.0;;M;C;C;C;C;ES6110001;0.063;2023;135
11482;1510;0;0;0.0;;M;C;C;A;C;ES6110001;0.252;2023;135
11481;1430;0;0;0.0;;M;B;C;B;B;ES6110002;117.041;2023;135
11525;5220;0;0;0.0;;M;B;C;C;C;ES6110002;48.955;2023;135
11512;3290;0;0;0.0;;M;C;C;B;C;ES6110002;3.906;2023;135
11480;1420;0;0;0.0;;M;C;C;C;C;ES6110002;3.429;2023;135
11476;1310;0;0;0.0;;M;C;C;A;C;ES6110002;0.372;2023;135
11479;1410;0;0;0.0;;M;C;C;C;C;ES6110002;14.253;2023;135
11529;5330;0;0;14.0;;M;A;C;C;B;ES6110002;810.445;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6110002;1.839;2023;135
11538;6220;0;0;5.0;;M;A;C;A;A;ES6110002;1287.311;2023;135
11552;7220;0;0;1.0;;M;A;C;C;B;ES6110002;0.673;2023;135
11482;1510;0;0;0.0;;M;A;C;A;A;ES6110002;48.813;2023;135
11508;3250;0;0;0.0;;M;C;C;B;B;ES6110002;3.766;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES6110002;21.37;2023;135
11483;1520;0;0;16.0;;M;A;C;A;A;ES6110002;179.467;2023;135
11558;8210;0;0;1.0;;M;A;C;C;B;ES6110003;97.531;2023;135
11529;5330;0;0;1.0;;M;A;C;C;B;ES6110003;1051.058;2023;135
11520;4090;0;0;24.0;;M;B;C;B;B;ES6110003;6506.907;2023;135
11521;5110;0;0;0.0;;M;B;C;C;B;ES6110003;174.973;2023;135
11557;8130;0;0;1.0;;M;A;C;A;A;ES6110003;46.036;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110003;0.758;2023;135
11524;5210;0;0;4.0;;M;B;C;C;B;ES6110003;1701.669;2023;135
11540;6310;0;0;0.0;;M;B;C;B;B;ES6110003;1349.834;2023;135
11591;9540;0;0;1.0;;M;B;C;B;B;ES6110003;711.561;2023;135
11536;6170;0;0;1.0;;M;A;C;B;A;ES6110003;290.879;2023;135
11538;6220;0;0;6.0;;M;A;C;A;A;ES6110003;8498.768;2023;135
11542;6420;0;0;0.0;;M;A;C;B;A;ES6110003;16.721;2023;135
11584;9340;0;0;7.0;;M;B;C;A;B;ES6110003;85.79;2023;135
11518;4060;0;0;0.0;;M;B;C;C;B;ES6110003;278.182;2023;135
11590;9530;0;0;1.0;;M;A;C;C;B;ES6110003;3.76;2023;135
11520;4090;0;0;28.0;;M;B;C;B;B;ES6110004;2684.006;2023;135
11524;5210;0;0;7.0;;M;B;C;C;B;ES6110004;261.01;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES6110004;626.097;2023;135
11481;1430;0;0;0.0;;M;B;C;A;B;ES6110004;80.033;2023;135
11529;5330;0;0;9.0;;M;B;C;C;B;ES6110004;95.241;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6110004;60.338;2023;135
11538;6220;0;0;22.0;;M;A;C;A;A;ES6110004;5617.758;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110004;0.331;2023;135
11508;3250;0;0;0.0;;M;C;C;C;C;ES6110004;0.216;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6110004;412.622;2023;135
11584;9340;0;0;0.0;;M;C;C;C;C;ES6110004;34.89;2023;135
11483;1520;0;0;3.0;;M;A;C;A;A;ES6110004;382.227;2023;135
11521;5110;0;0;0.0;;M;D;C;B;C;ES6110004;0.225;2023;135
11558;8210;0;0;0.0;;M;C;C;C;C;ES6110005;17.652;2023;135
11540;6310;0;0;0.0;;M;B;C;C;C;ES6110005;16.44;2023;135
11474;1240;0;0;0.0;;M;B;C;B;B;ES6110005;6.085;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6110005;20.007;2023;135
11481;1430;0;0;0.0;;M;B;C;A;B;ES6110005;559.245;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6110005;1.259;2023;135
11538;6220;0;0;1.0;;M;A;C;A;A;ES6110005;14684.965;2023;135
11482;1510;0;0;1.0;;M;B;C;A;B;ES6110005;262.779;2023;135
11476;1310;0;0;0.0;;M;C;C;A;C;ES6110005;0.526;2023;135
11525;5220;0;0;1.0;;M;B;C;C;B;ES6110005;37.271;2023;135
11559;8220;0;0;0.0;;M;D;C;C;C;ES6110005;0.056;2023;135
11494;2260;0;0;0.0;;M;C;C;C;C;ES6110005;3.396;2023;135
11471;1210;0;0;1.0;;M;A;C;A;A;ES6110005;5.535;2023;135
11552;7220;0;0;0.0;;M;C;C;C;B;ES6110005;2.187;2023;135
11479;1410;0;0;0.0;;M;B;C;C;B;ES6110005;9.311;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES6110005;112.003;2023;135
11584;9340;0;0;0.0;;DD;;C;;;ES6110005;5.419;2023;135
11562;8310;0;0;1.0;213.0;M;C;C;C;C;ES6110005;0.383;2023;135
11520;4090;0;0;0.0;;DD;;C;;;ES6110005;0.011;2023;135
11491;2230;0;0;0.0;;M;D;C;A;B;ES6110005;0.219;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES6110005;173.947;2023;135
11508;3250;0;0;0.0;;M;C;C;B;C;ES6110005;19.069;2023;135
11483;1520;0;0;1.0;;M;A;C;A;A;ES6110005;258.635;2023;135
11490;2210;0;0;1.0;;M;C;C;A;C;ES6110005;0.821;2023;135
11529;5330;0;0;10.0;;M;B;C;C;B;ES6110005;16050.522;2023;135
11512;3290;0;0;0.0;;M;B;B;B;C;ES6110005;18.128;2023;135
11483;1520;0;0;1.0;;M;B;C;A;B;ES6110006;59.073;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6110006;16.146;2023;135
11480;1420;0;0;1.0;;M;A;C;B;A;ES6110006;40.852;2023;135
11481;1430;0;0;6.0;;M;A;C;B;B;ES6110006;150.511;2023;135
11512;3290;0;0;0.0;;M;D;C;B;B;ES6110006;0.56;2023;135
11484;2110;0;0;1.0;;M;A;C;B;B;ES6110006;3.247;2023;135
11552;7220;0;0;1.0;;M;A;C;C;B;ES6110006;4.721;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6110006;692.854;2023;135
11479;1410;0;0;1.0;;M;B;C;C;B;ES6110006;0.892;2023;135
11525;5220;0;0;1.0;;M;A;B;C;B;ES6110006;2211.45;2023;135
11471;1210;0;0;1.0;;M;A;C;A;A;ES6110006;3.199;2023;135
11529;5330;0;0;20.0;;M;A;C;C;B;ES6110006;5775.656;2023;135
11491;2230;0;0;0.0;;M;C;C;A;C;ES6110006;20.749;2023;135
11494;2260;0;0;0.0;;M;C;C;B;B;ES6110006;47.248;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6110006;0.746;2023;135
11490;2210;0;0;0.0;;M;C;C;A;B;ES6110006;15.509;2023;135
11559;8220;0;0;0.0;;DD;;C;;;ES6110006;9.258;2023;135
11538;6220;0;0;6.0;;M;A;C;A;A;ES6110006;9085.512;2023;135
11482;1510;0;0;7.0;;M;A;B;A;A;ES6110006;458.041;2023;135
11508;3250;0;0;1.0;;M;A;C;B;B;ES6110006;60.254;2023;135
11525;5220;0;0;0.0;;M;C;C;C;C;ES6110007;57.274;2023;135
11483;1520;0;0;0.0;;M;C;C;A;C;ES6110007;0.364;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110007;3.523;2023;135
11508;3250;0;0;0.0;;M;D;C;B;B;ES6110007;0.144;2023;135
11482;1510;0;0;0.0;;M;C;C;B;C;ES6110007;0.295;2023;135
11538;6220;0;0;22.0;;M;B;C;A;B;ES6110007;438.614;2023;135
11529;5330;0;0;45.0;;M;B;C;C;B;ES6110007;366.538;2023;135
11590;9530;0;0;0.0;;M;C;C;B;B;ES6110008;11.158;2023;135
11540;6310;0;0;0.0;;M;C;C;B;C;ES6110008;1694.777;2023;135
11558;8210;0;0;0.0;;M;C;C;C;C;ES6110008;70.409;2023;135
11529;5330;0;0;40.0;;M;B;B;C;B;ES6110008;30510.044;2023;135
11503;3170;0;0;0.0;;M;C;C;C;C;ES6110008;0.891;2023;135
11562;8310;0;0;1.0;;M;C;C;C;C;ES6110008;0.214;2023;135
11508;3250;0;0;0.0;;M;C;C;B;C;ES6110008;2.925;2023;135
11525;5220;0;0;1.0;;M;B;C;C;B;ES6110008;523.993;2023;135
11476;1310;0;0;0.0;;DD;;C;;;ES6110008;0.003;2023;135
11481;1430;0;0;1.0;;M;D;C;A;B;ES6110008;27.203;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6110008;8.366;2023;135
11559;8220;0;0;0.0;;DD;;C;;;ES6110008;3.273;2023;135
11482;1510;0;0;1.0;;M;A;C;A;A;ES6110008;49.611;2023;135
11538;6220;0;0;5.0;;M;B;C;A;B;ES6110008;36015.449;2023;135
11584;9340;0;0;0.0;;M;C;C;C;C;ES6110008;106.605;2023;135
11521;5110;0;0;0.0;;M;C;C;B;B;ES6110008;2428.982;2023;135
11536;6170;0;0;1.0;;M;B;C;B;B;ES6110008;168.659;2023;135
11577;9240;0;0;1.0;;M;A;C;C;B;ES6110008;0.277;2023;135
11520;4090;0;0;10.0;;M;B;C;C;B;ES6110008;8404.444;2023;135
11579;92A0;0;0;0.0;;M;B;C;B;B;ES6110008;15.623;2023;135
11552;7220;0;0;0.0;;M;C;C;C;B;ES6110008;3.383;2023;135
11581;92D0;0;0;2.0;;M;A;C;B;A;ES6110008;83.446;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES6110008;28.889;2023;135
11464;1120;0;0;;;G;A;C;A;A;ES6110009;2007.95;2023;135
11463;1110;0;0;;;M;A;C;A;A;ES6110009;333.61;2023;135
11469;1170;0;0;0.0;;G;B;C;B;B;ES6110010;258.587;2023;135
11464;1120;0;0;;;G;A;C;A;A;ES6110010;1930.67;2023;135
11564;8330;0;0;0.0;;M;B;C;B;B;ES6110010;0.1;2023;135
11463;1110;0;0;;;M;A;B;A;A;ES6110010;1016.46;2023;135
11476;1310;0;0;0.0;;M;C;C;A;C;ES6110011;1.475;2023;135
11558;8210;0;0;0.0;;M;C;C;C;C;ES6110011;11.25;2023;135
11480;1420;0;0;0.0;;M;B;C;A;B;ES6110011;1.763;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6110011;48.464;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES6110011;49.344;2023;135
11481;1430;0;0;0.0;;M;B;C;A;B;ES6110011;14.712;2023;135
11529;5330;0;0;20.0;;M;A;C;C;B;ES6110011;3827.987;2023;135
11508;3250;0;0;1.0;;M;C;C;B;C;ES6110011;2.49;2023;135
11483;1520;0;0;2.0;;M;B;C;A;C;ES6110011;45.499;2023;135
11552;7220;0;0;0.0;;M;B;C;C;C;ES6110011;0.118;2023;135
11538;6220;0;0;2.0;;M;B;C;A;B;ES6110011;3649.514;2023;135
11482;1510;0;0;0.0;;M;B;C;A;B;ES6110011;62.417;2023;135
11525;5220;0;0;3.0;;M;B;B;C;B;ES6110011;1079.923;2023;135
11471;1210;0;0;0.0;;M;D;C;A;B;ES6110012;0.889;2023;135
11474;1240;0;0;0.0;;M;C;C;C;C;ES6110012;13.243;2023;135
11480;1420;0;0;0.0;;M;C;C;B;B;ES6110012;16.219;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;C;ES6110012;44.919;2023;135
11508;3250;0;0;0.0;;M;C;C;B;C;ES6110012;1.897;2023;135
